fecha,campaña,finca,lote,centro_costo,tipo_costo,canal,importe,moneda
2024-05-17,2024,El Paraíso,EP-03,Administración,Gastos generales,Retail Nacional,4875.54,ARS
2024-05-17,2024,El Paraíso,EP-03,Administración,Impuestos,Trader Golfo,22808.05,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Riego,General,428951.49,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Insumos agrícolas,Contrato Industria,64682.44,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Riego,Distribuidor Regional,28142.25,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Maquinaria,Exportación Directa,94835.25,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Maquinaria,Mercado Central,32280.08,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Mano de obra cosecha,Mercado Industrial,52658.0,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Mano de obra cosecha,Programa Retail UE,113327.66,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Maquinaria,Retail Nacional,58993.96,ARS
2024-05-17,2024,El Paraíso,EP-04,Campo,Insumos agrícolas,Trader Golfo,108657.66,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Mano de obra empaque,General,329662.66,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Mano de obra empaque,Contrato Industria,108152.95,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Mano de obra empaque,Distribuidor Regional,47055.55,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Envases y embalajes,Exportación Directa,158570.27,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Control de calidad,Mercado Central,53974.25,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Mano de obra empaque,Mercado Industrial,88047.36,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Mantenimiento líneas,Programa Retail UE,189490.7,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Mantenimiento líneas,Retail Nacional,98641.48,ARS
2024-05-17,2024,El Paraíso,EP-04,Empaque,Control de calidad,Trader Golfo,181682.18,ARS
2024-05-17,2024,El Paraíso,EP-04,Logística,Flete interno,Exportación Directa,640926.71,ARS
2024-05-17,2024,El Paraíso,EP-04,Comercial,Viajes comerciales,Exportación Directa,85375.29,ARS
2024-05-17,2024,El Paraíso,EP-04,Logística,Flete interno,Contrato Industria,50962.81,ARS
2024-05-17,2024,El Paraíso,EP-04,Comercial,Certificaciones,Contrato Industria,2391.91,ARS
2024-05-17,2024,El Paraíso,EP-04,Logística,Flete exportación,Retail Nacional,158986.47,ARS
2024-05-17,2024,El Paraíso,EP-04,Comercial,Certificaciones,Retail Nacional,15406.85,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Sueldos administración,General,162173.84,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Seguros,Contrato Industria,6404.29,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Honorarios,Distribuidor Regional,2786.4,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Sueldos administración,Exportación Directa,9389.76,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Honorarios,Mercado Central,3196.09,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Honorarios,Mercado Industrial,5213.73,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Impuestos,Programa Retail UE,11220.71,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Seguros,Retail Nacional,5841.07,ARS
2024-05-17,2024,El Paraíso,EP-04,Administración,Sueldos administración,Trader Golfo,10758.33,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Riego,General,1146667.8,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Mano de obra cosecha,Contrato Industria,156639.98,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Maquinaria,Distribuidor Regional,121563.7,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Maquinaria,Exportación Directa,357289.3,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Insumos agrícolas,Mercado Central,194970.7,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Mano de obra cosecha,Mercado Industrial,131477.8,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Mano de obra cosecha,Programa Retail UE,527714.63,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Maquinaria,Retail Nacional,131005.88,ARS
2024-05-17,2024,La Esperanza,LE-01,Campo,Maquinaria,Trader Golfo,291113.74,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Mano de obra empaque,General,708215.77,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Envases y embalajes,Contrato Industria,179707.57,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,Distribuidor Regional,139465.78,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,Exportación Directa,409905.52,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,Mercado Central,223683.06,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,Mercado Industrial,150839.87,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Envases y embalajes,Programa Retail UE,605428.54,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Mantenimiento líneas,Retail Nacional,150298.47,ARS
2024-05-17,2024,La Esperanza,LE-01,Empaque,Control de calidad,Trader Golfo,333984.61,ARS
2024-05-17,2024,La Esperanza,LE-01,Logística,Frigorífico,Exportación Directa,1184455.04,ARS
2024-05-17,2024,La Esperanza,LE-01,Comercial,Promoción comercial,Exportación Directa,242119.2,ARS
2024-05-17,2024,La Esperanza,LE-01,Logística,Despacho aduana,Trader Golfo,1114282.37,ARS
2024-05-17,2024,La Esperanza,LE-01,Comercial,Promoción comercial,Trader Golfo,173076.12,ARS
2024-05-17,2024,La Esperanza,LE-01,Logística,Flete exportación,Mercado Industrial,139457.83,ARS
2024-05-17,2024,La Esperanza,LE-01,Comercial,Viajes comerciales,Mercado Industrial,4893.77,ARS
2024-05-17,2024,La Esperanza,LE-01,Logística,Flete interno,Distribuidor Regional,322060.69,ARS
2024-05-17,2024,La Esperanza,LE-01,Comercial,Promoción comercial,Distribuidor Regional,53513.19,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Honorarios,General,317762.5,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Honorarios,Contrato Industria,9086.82,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Gastos generales,Distribuidor Regional,7052.02,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Impuestos,Exportación Directa,20726.67,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Honorarios,Mercado Central,11310.42,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Honorarios,Mercado Industrial,7627.14,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Seguros,Programa Retail UE,30613.19,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Sueldos administración,Retail Nacional,7599.77,ARS
2024-05-17,2024,La Esperanza,LE-01,Administración,Impuestos,Trader Golfo,16887.76,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Riego,General,1343790.76,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Fitosanitarios,Contrato Industria,93354.71,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Maquinaria,Distribuidor Regional,123178.81,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Maquinaria,Exportación Directa,363205.81,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Fitosanitarios,Mercado Central,100809.9,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Mano de obra cosecha,Mercado Industrial,209036.5,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Maquinaria,Programa Retail UE,292802.37,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Maquinaria,Retail Nacional,166047.41,ARS
2024-05-17,2024,La Esperanza,LE-02,Campo,Mano de obra cosecha,Trader Golfo,481268.91,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Energía,General,899803.16,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Mantenimiento líneas,Contrato Industria,125729.54,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Envases y embalajes,Distribuidor Regional,165896.46,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Control de calidad,Exportación Directa,489163.32,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Mano de obra empaque,Mercado Central,135770.14,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Envases y embalajes,Mercado Industrial,281529.05,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Envases y embalajes,Programa Retail UE,394344.42,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Mantenimiento líneas,Retail Nacional,223631.62,ARS
2024-05-17,2024,La Esperanza,LE-02,Empaque,Energía,Trader Golfo,648169.97,ARS
2024-05-17,2024,La Esperanza,LE-02,Logística,Despacho aduana,Exportación Directa,955420.25,ARS
2024-05-17,2024,La Esperanza,LE-02,Comercial,Certificaciones,Exportación Directa,159544.57,ARS
2024-05-17,2024,La Esperanza,LE-02,Logística,Flete interno,Exportación Directa,1238161.14,ARS
2024-05-17,2024,La Esperanza,LE-02,Comercial,Comisiones,Exportación Directa,257463.92,ARS
2024-05-17,2024,La Esperanza,LE-02,Logística,Frigorífico,Mercado Industrial,147180.72,ARS
2024-05-17,2024,La Esperanza,LE-02,Comercial,Certificaciones,Mercado Industrial,6922.53,ARS
2024-05-17,2024,La Esperanza,LE-02,Logística,Despacho aduana,Retail Nacional,340465.32,ARS
2024-05-17,2024,La Esperanza,LE-02,Comercial,Certificaciones,Retail Nacional,54088.44,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Sueldos administración,General,345534.47,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Sueldos administración,Contrato Industria,8191.31,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Honorarios,Distribuidor Regional,10808.19,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Sueldos administración,Exportación Directa,31869.09,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Impuestos,Mercado Central,8845.45,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Sueldos administración,Mercado Industrial,18341.68,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Impuestos,Programa Retail UE,25691.62,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Seguros,Retail Nacional,14569.65,ARS
2024-05-17,2024,La Esperanza,LE-02,Administración,Seguros,Trader Golfo,42228.41,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Maquinaria,General,697154.68,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Maquinaria,Contrato Industria,105255.02,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Riego,Distribuidor Regional,50400.37,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Maquinaria,Exportación Directa,237167.76,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Maquinaria,Mercado Central,81513.68,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Maquinaria,Mercado Industrial,78882.14,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Riego,Programa Retail UE,172659.78,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Riego,Retail Nacional,96130.87,ARS
2024-05-17,2024,La Esperanza,LE-03,Campo,Fitosanitarios,Trader Golfo,171230.33,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Control de calidad,General,481916.24,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Control de calidad,Contrato Industria,173514.96,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Energía,Distribuidor Regional,83086.0,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Energía,Exportación Directa,390975.69,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Mano de obra empaque,Mercado Central,134376.89,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Envases y embalajes,Mercado Industrial,130038.75,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Envases y embalajes,Programa Retail UE,284633.03,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Mantenimiento líneas,Retail Nacional,158473.62,ARS
2024-05-17,2024,La Esperanza,LE-03,Empaque,Control de calidad,Trader Golfo,282276.56,ARS
2024-05-17,2024,La Esperanza,LE-03,Logística,Flete exportación,Exportación Directa,1588278.42,ARS
2024-05-17,2024,La Esperanza,LE-03,Comercial,Certificaciones,Exportación Directa,279059.51,ARS
2024-05-17,2024,La Esperanza,LE-03,Logística,Despacho aduana,Mercado Industrial,116517.21,ARS
2024-05-17,2024,La Esperanza,LE-03,Comercial,Promoción comercial,Mercado Industrial,2784.57,ARS
2024-05-17,2024,La Esperanza,LE-03,Logística,Flete exportación,Mercado Central,180243.14,ARS
2024-05-17,2024,La Esperanza,LE-03,Comercial,Promoción comercial,Mercado Central,26858.16,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Impuestos,General,265596.57,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Gastos generales,Contrato Industria,11077.61,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Impuestos,Distribuidor Regional,5304.41,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Honorarios,Exportación Directa,24960.83,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Honorarios,Mercado Central,8578.95,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Honorarios,Mercado Industrial,8301.99,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Seguros,Programa Retail UE,18171.66,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Sueldos administración,Retail Nacional,10117.34,ARS
2024-05-17,2024,La Esperanza,LE-03,Administración,Sueldos administración,Trader Golfo,18021.22,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Riego,General,703854.33,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Riego,Contrato Industria,102741.99,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Fitosanitarios,Distribuidor Regional,70986.91,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Riego,Exportación Directa,170980.96,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Fitosanitarios,Mercado Central,52487.19,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Maquinaria,Mercado Industrial,91231.61,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Mano de obra cosecha,Programa Retail UE,202036.17,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Riego,Retail Nacional,75247.06,ARS
2024-05-17,2024,La Esperanza,LE-04,Campo,Mano de obra cosecha,Trader Golfo,179907.44,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Mano de obra empaque,General,475315.35,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Envases y embalajes,Contrato Industria,153509.75,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Control de calidad,Distribuidor Regional,106063.57,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Energía,Exportación Directa,255467.55,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Mano de obra empaque,Mercado Central,78422.62,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Envases y embalajes,Mercado Industrial,136311.76,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Mantenimiento líneas,Programa Retail UE,301868.03,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Energía,Retail Nacional,112428.79,ARS
2024-05-17,2024,La Esperanza,LE-04,Empaque,Envases y embalajes,Trader Golfo,268804.86,ARS
2024-05-17,2024,La Esperanza,LE-04,Logística,Frigorífico,Programa Retail UE,1030658.67,ARS
2024-05-17,2024,La Esperanza,LE-04,Comercial,Promoción comercial,Programa Retail UE,201545.13,ARS
2024-05-17,2024,La Esperanza,LE-04,Logística,Despacho aduana,Mercado Industrial,58105.59,ARS
2024-05-17,2024,La Esperanza,LE-04,Comercial,Comisiones,Mercado Industrial,2806.62,ARS
2024-05-17,2024,La Esperanza,LE-04,Logística,Despacho aduana,Distribuidor Regional,139940.2,ARS
2024-05-17,2024,La Esperanza,LE-04,Comercial,Viajes comerciales,Distribuidor Regional,17469.62,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Impuestos,General,234225.01,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Impuestos,Contrato Industria,7576.35,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Impuestos,Distribuidor Regional,5234.68,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Sueldos administración,Exportación Directa,12608.39,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Gastos generales,Mercado Central,3870.48,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Honorarios,Mercado Industrial,6727.56,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Sueldos administración,Programa Retail UE,14898.45,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Gastos generales,Retail Nacional,5548.83,ARS
2024-05-17,2024,La Esperanza,LE-04,Administración,Honorarios,Trader Golfo,13266.65,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Insumos agrícolas,General,1019945.58,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Mano de obra cosecha,Contrato Industria,129267.17,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Maquinaria,Distribuidor Regional,132406.55,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Riego,Exportación Directa,343896.61,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Riego,Mercado Central,150558.12,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Fitosanitarios,Mercado Industrial,143535.63,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Riego,Programa Retail UE,268540.67,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Riego,Retail Nacional,79950.59,ARS
2024-05-17,2024,Los Álamos,LA-01,Campo,Mano de obra cosecha,Trader Golfo,356280.73,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Energía,General,583177.72,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Envases y embalajes,Contrato Industria,145325.36,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Mano de obra empaque,Distribuidor Regional,148854.73,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Envases y embalajes,Exportación Directa,386617.11,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Envases y embalajes,Mercado Central,169261.18,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Energía,Mercado Industrial,161366.32,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Energía,Programa Retail UE,301900.09,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Envases y embalajes,Retail Nacional,89882.44,ARS
2024-05-17,2024,Los Álamos,LA-01,Empaque,Mantenimiento líneas,Trader Golfo,400539.64,ARS
2024-05-17,2024,Los Álamos,LA-01,Logística,Frigorífico,Exportación Directa,1856776.58,ARS
2024-05-17,2024,Los Álamos,LA-01,Comercial,Certificaciones,Exportación Directa,250789.19,ARS
2024-05-17,2024,Los Álamos,LA-01,Logística,Despacho aduana,Contrato Industria,117504.9,ARS
2024-05-17,2024,Los Álamos,LA-01,Comercial,Comisiones,Contrato Industria,5328.68,ARS
2024-05-17,2024,Los Álamos,LA-01,Logística,Flete exportación,Distribuidor Regional,293779.46,ARS
2024-05-17,2024,Los Álamos,LA-01,Comercial,Comisiones,Distribuidor Regional,34008.18,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Honorarios,General,250846.19,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Impuestos,Contrato Industria,8674.06,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Impuestos,Distribuidor Regional,8884.72,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Impuestos,Exportación Directa,23076.08,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Gastos generales,Mercado Central,10102.72,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Impuestos,Mercado Industrial,9631.5,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Honorarios,Programa Retail UE,18019.56,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Gastos generales,Retail Nacional,5364.83,ARS
2024-05-17,2024,Los Álamos,LA-01,Administración,Sueldos administración,Trader Golfo,23907.07,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Maquinaria,General,800119.01,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Riego,Contrato Industria,119917.97,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Insumos agrícolas,Distribuidor Regional,87791.87,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Insumos agrícolas,Exportación Directa,265589.67,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Mano de obra cosecha,Mercado Central,83302.75,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Riego,Mercado Industrial,128278.92,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Maquinaria,Programa Retail UE,205183.44,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Insumos agrícolas,Retail Nacional,92792.92,ARS
2024-05-17,2024,Los Álamos,LA-02,Campo,Fitosanitarios,Trader Golfo,269954.96,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Energía,General,472377.59,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Mantenimiento líneas,Contrato Industria,123633.35,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Mantenimiento líneas,Distribuidor Regional,90511.9,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Mano de obra empaque,Exportación Directa,273818.36,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Control de calidad,Mercado Central,85883.7,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Energía,Mercado Industrial,132253.35,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Mano de obra empaque,Programa Retail UE,211540.58,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Envases y embalajes,Retail Nacional,95667.89,ARS
2024-05-17,2024,Los Álamos,LA-02,Empaque,Mano de obra empaque,Trader Golfo,278318.89,ARS
2024-05-17,2024,Los Álamos,LA-02,Logística,Frigorífico,Trader Golfo,1543690.54,ARS
2024-05-17,2024,Los Álamos,LA-02,Comercial,Comisiones,Trader Golfo,221815.38,ARS
2024-05-17,2024,Los Álamos,LA-02,Logística,Frigorífico,Contrato Industria,69515.56,ARS
2024-05-17,2024,Los Álamos,LA-02,Comercial,Comisiones,Contrato Industria,4948.21,ARS
2024-05-17,2024,Los Álamos,LA-02,Logística,Flete interno,Mercado Central,226923.41,ARS
2024-05-17,2024,Los Álamos,LA-02,Comercial,Comisiones,Mercado Central,30393.3,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Sueldos administración,General,285022.44,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Gastos generales,Contrato Industria,10877.72,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Seguros,Distribuidor Regional,7963.58,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Sueldos administración,Exportación Directa,24091.56,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Seguros,Mercado Central,7556.37,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Honorarios,Mercado Industrial,11636.14,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Gastos generales,Programa Retail UE,18612.13,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Seguros,Retail Nacional,8417.22,ARS
2024-05-17,2024,Los Álamos,LA-02,Administración,Seguros,Trader Golfo,24487.54,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Fitosanitarios,General,612781.21,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Insumos agrícolas,Contrato Industria,120837.9,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Fitosanitarios,Distribuidor Regional,59316.93,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Riego,Exportación Directa,149082.79,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Maquinaria,Mercado Central,45932.43,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Riego,Mercado Industrial,58042.22,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Mano de obra cosecha,Programa Retail UE,155212.45,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Mano de obra cosecha,Retail Nacional,58670.67,ARS
2024-05-17,2024,Los Álamos,LA-03,Campo,Mano de obra cosecha,Trader Golfo,136244.85,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Energía,General,247439.21,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Mantenimiento líneas,Contrato Industria,125847.87,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Control de calidad,Distribuidor Regional,61776.22,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Mantenimiento líneas,Exportación Directa,155263.79,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Control de calidad,Mercado Central,47836.8,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Mano de obra empaque,Mercado Industrial,60448.66,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Mantenimiento líneas,Programa Retail UE,161647.59,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Mano de obra empaque,Retail Nacional,61103.17,ARS
2024-05-17,2024,Los Álamos,LA-03,Empaque,Envases y embalajes,Trader Golfo,141893.59,ARS
2024-05-17,2024,Los Álamos,LA-03,Logística,Despacho aduana,Exportación Directa,751699.74,ARS
2024-05-17,2024,Los Álamos,LA-03,Comercial,Comisiones,Exportación Directa,90531.96,ARS
2024-05-17,2024,Los Álamos,LA-03,Logística,Frigorífico,Contrato Industria,50827.7,ARS
2024-05-17,2024,Los Álamos,LA-03,Comercial,Promoción comercial,Contrato Industria,2289.86,ARS
2024-05-17,2024,Los Álamos,LA-03,Logística,Frigorífico,Retail Nacional,95769.43,ARS
2024-05-17,2024,Los Álamos,LA-03,Comercial,Certificaciones,Retail Nacional,13233.29,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Sueldos administración,General,211674.18,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Impuestos,Contrato Industria,11926.33,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Gastos generales,Distribuidor Regional,5854.4,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Seguros,Exportación Directa,14714.01,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Impuestos,Mercado Central,4533.39,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Seguros,Mercado Industrial,5728.59,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Sueldos administración,Programa Retail UE,15318.99,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Sueldos administración,Retail Nacional,5790.61,ARS
2024-05-17,2024,Los Álamos,LA-03,Administración,Impuestos,Trader Golfo,13446.94,ARS
2024-05-17,2024,Río Ancho,RA-01,Campo,Insumos agrícolas,General,1674162.12,ARS
2024-05-17,2024,Río Ancho,RA-01,Campo,Riego,Contrato Industria,168136.61,ARS
2024-05-17,2024,Río Ancho,RA-01,Campo,Riego,Distribuidor Regional,182407.56,ARS
2024-05-17,2024,Río Ancho,RA-01,Campo,Insumos agrícolas,Exportación Directa,511941.31,ARS
2024-05-17,2024,Río Ancho,RA-01,Campo,Maquinaria,Mercado Central,149771.73,ARS
