fecha,campaña,finca,lote,variedad,hectareas,encargado,produccion_estimada_kg,produccion_real_kg,kg_cosechados,kg_pendientes,costo_por_ha,costo_total_lote,estado_cosecha,rendimiento_kg_ha
2024-04-05,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,90495.0,999503.0,2232026.0,66960780.0,En cosecha,3016.5
2024-04-12,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,118962.0,971036.0,2232026.0,66960780.0,En cosecha,3965.4
2024-04-19,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,154217.0,935781.0,2232026.0,66960780.0,En cosecha,5140.6
2024-04-26,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,186437.0,903561.0,2232026.0,66960780.0,En cosecha,6214.6
2024-05-03,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,228028.0,861970.0,2232026.0,66960780.0,En cosecha,7600.9
2024-05-10,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,270397.0,819601.0,2232026.0,66960780.0,En cosecha,9013.2
2024-05-17,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,318943.0,771055.0,2232026.0,66960780.0,En cosecha,10631.4
2024-05-24,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,357384.0,732614.0,2232026.0,66960780.0,En cosecha,11912.8
2024-05-31,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,401334.0,688664.0,2232026.0,66960780.0,En cosecha,13377.8
2024-06-07,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,446328.0,643670.0,2232026.0,66960780.0,En cosecha,14877.6
2024-06-14,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,492731.0,597267.0,2232026.0,66960780.0,En cosecha,16424.4
2024-06-21,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,531217.0,558781.0,2232026.0,66960780.0,En cosecha,17707.2
2024-06-28,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,581097.0,508901.0,2232026.0,66960780.0,En cosecha,19369.9
2024-07-05,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,628024.0,461974.0,2232026.0,66960780.0,En cosecha,20934.1
2024-07-12,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,670417.0,419581.0,2232026.0,66960780.0,En cosecha,22347.2
2024-07-19,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,714435.0,375563.0,2232026.0,66960780.0,En cosecha,23814.5
2024-07-26,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,761242.0,328756.0,2232026.0,66960780.0,En cosecha,25374.7
2024-08-02,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,796932.0,293066.0,2232026.0,66960780.0,Finalizando,26564.4
2024-08-09,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,827082.0,262916.0,2232026.0,66960780.0,Finalizando,27569.4
2024-08-16,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,861464.0,228534.0,2232026.0,66960780.0,Finalizando,28715.5
2024-08-23,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,896150.0,193848.0,2232026.0,66960780.0,Finalizando,29871.7
2024-08-30,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,929013.0,160985.0,2232026.0,66960780.0,Finalizando,30967.1
2024-09-06,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,953511.0,136487.0,2232026.0,66960780.0,Finalizando,31783.7
2024-09-13,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,979354.0,110644.0,2232026.0,66960780.0,Finalizando,32645.1
2024-09-20,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1005138.0,84860.0,2232026.0,66960780.0,Finalizando,33504.6
2024-09-27,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1027694.0,62304.0,2232026.0,66960780.0,Finalizando,34256.5
2024-10-04,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1036956.0,53042.0,2232026.0,66960780.0,Finalizando,34565.2
2024-10-11,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1048926.0,41072.0,2232026.0,66960780.0,Finalizando,34964.2
2024-10-18,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1060443.0,29555.0,2232026.0,66960780.0,Finalizando,35348.1
2024-10-25,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1069740.0,20258.0,2232026.0,66960780.0,Finalizando,35658.0
2024-11-01,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1074092.0,15906.0,2232026.0,66960780.0,Completado,35803.1
2024-11-08,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1078384.0,11614.0,2232026.0,66960780.0,Completado,35946.1
2024-11-15,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1082274.0,7724.0,2232026.0,66960780.0,Completado,36075.8
2024-11-22,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1086246.0,3752.0,2232026.0,66960780.0,Completado,36208.2
2024-11-29,2024,La Esperanza,LE-01,Eureka,30,Roberto Pérez,1145380.0,1089998.0,1089998.0,0.0,2232026.0,66960780.0,Completado,36333.3
2024-03-01,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,14223.0,1233111.0,2236083.0,78262905.0,En cosecha,406.4
2024-03-08,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,30045.0,1217289.0,2236083.0,78262905.0,En cosecha,858.4
2024-03-15,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,43470.0,1203864.0,2236083.0,78262905.0,En cosecha,1242.0
2024-03-22,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,56897.0,1190437.0,2236083.0,78262905.0,En cosecha,1625.6
2024-03-29,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,71957.0,1175377.0,2236083.0,78262905.0,En cosecha,2055.9
2024-04-05,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,108742.0,1138592.0,2236083.0,78262905.0,En cosecha,3106.9
2024-04-12,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,143004.0,1104330.0,2236083.0,78262905.0,En cosecha,4085.8
2024-04-19,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,179792.0,1067542.0,2236083.0,78262905.0,En cosecha,5136.9
2024-04-26,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,213126.0,1034208.0,2236083.0,78262905.0,En cosecha,6089.3
2024-05-03,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,259096.0,988238.0,2236083.0,78262905.0,En cosecha,7402.7
2024-05-10,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,309930.0,937404.0,2236083.0,78262905.0,En cosecha,8855.1
2024-05-17,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,359563.0,887771.0,2236083.0,78262905.0,En cosecha,10273.2
2024-05-24,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,416689.0,830645.0,2236083.0,78262905.0,En cosecha,11905.4
2024-05-31,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,465469.0,781865.0,2236083.0,78262905.0,En cosecha,13299.1
2024-06-07,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,520051.0,727283.0,2236083.0,78262905.0,En cosecha,14858.6
2024-06-14,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,575452.0,671882.0,2236083.0,78262905.0,En cosecha,16441.5
2024-06-21,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,621049.0,626285.0,2236083.0,78262905.0,En cosecha,17744.3
2024-06-28,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,676946.0,570388.0,2236083.0,78262905.0,En cosecha,19341.3
2024-07-05,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,721583.0,525751.0,2236083.0,78262905.0,En cosecha,20616.7
2024-07-12,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,777701.0,469633.0,2236083.0,78262905.0,En cosecha,22220.0
2024-07-19,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,821908.0,425426.0,2236083.0,78262905.0,En cosecha,23483.1
2024-07-26,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,870015.0,377319.0,2236083.0,78262905.0,En cosecha,24857.6
2024-08-02,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,905001.0,342333.0,2236083.0,78262905.0,Finalizando,25857.2
2024-08-09,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,950791.0,296543.0,2236083.0,78262905.0,Finalizando,27165.5
2024-08-16,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,990718.0,256616.0,2236083.0,78262905.0,Finalizando,28306.2
2024-08-23,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1031750.0,215584.0,2236083.0,78262905.0,Finalizando,29478.6
2024-08-30,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1066520.0,180814.0,2236083.0,78262905.0,Finalizando,30472.0
2024-09-06,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1095704.0,151630.0,2236083.0,78262905.0,Finalizando,31305.8
2024-09-13,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1120529.0,126805.0,2236083.0,78262905.0,Finalizando,32015.1
2024-09-20,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1150908.0,96426.0,2236083.0,78262905.0,Finalizando,32883.1
2024-09-27,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1175696.0,71638.0,2236083.0,78262905.0,Finalizando,33591.3
2024-10-04,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1186973.0,60361.0,2236083.0,78262905.0,Finalizando,33913.5
2024-10-11,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1197682.0,49652.0,2236083.0,78262905.0,Finalizando,34219.5
2024-10-18,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1209998.0,37336.0,2236083.0,78262905.0,Finalizando,34571.4
2024-10-25,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1222655.0,24679.0,2236083.0,78262905.0,Finalizando,34933.0
2024-11-01,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1226653.0,20681.0,2236083.0,78262905.0,Finalizando,35047.2
2024-11-08,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1231619.0,15715.0,2236083.0,78262905.0,Completado,35189.1
2024-11-15,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1236146.0,11188.0,2236083.0,78262905.0,Completado,35318.5
2024-11-22,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1240769.0,6565.0,2236083.0,78262905.0,Completado,35450.5
2024-11-29,2024,La Esperanza,LE-02,Eureka,35,Roberto Pérez,1321922.0,1247334.0,1245279.0,2055.0,2236083.0,78262905.0,Completado,35579.4
2024-03-01,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,10529.0,928988.0,1763325.0,49373100.0,En cosecha,376.0
2024-03-08,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,19476.0,920041.0,1763325.0,49373100.0,En cosecha,695.6
2024-03-15,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,28140.0,911377.0,1763325.0,49373100.0,En cosecha,1005.0
2024-03-22,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,37835.0,901682.0,1763325.0,49373100.0,En cosecha,1351.2
2024-03-29,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,46880.0,892637.0,1763325.0,49373100.0,En cosecha,1674.3
2024-04-05,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,68177.0,871340.0,1763325.0,49373100.0,En cosecha,2434.9
2024-04-12,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,90437.0,849080.0,1763325.0,49373100.0,En cosecha,3229.9
2024-04-19,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,116820.0,822697.0,1763325.0,49373100.0,En cosecha,4172.1
2024-04-26,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,142782.0,796735.0,1763325.0,49373100.0,En cosecha,5099.4
2024-05-03,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,173123.0,766394.0,1763325.0,49373100.0,En cosecha,6183.0
2024-05-10,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,205507.0,734010.0,1763325.0,49373100.0,En cosecha,7339.5
2024-05-17,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,237987.0,701530.0,1763325.0,49373100.0,En cosecha,8499.5
2024-05-24,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,275088.0,664429.0,1763325.0,49373100.0,En cosecha,9824.6
2024-05-31,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,305352.0,634165.0,1763325.0,49373100.0,En cosecha,10905.4
2024-06-07,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,340511.0,599006.0,1763325.0,49373100.0,En cosecha,12161.1
2024-06-14,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,383905.0,555612.0,1763325.0,49373100.0,En cosecha,13710.9
2024-06-21,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,419945.0,519572.0,1763325.0,49373100.0,En cosecha,14998.0
2024-06-28,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,461597.0,477920.0,1763325.0,49373100.0,En cosecha,16485.6
2024-07-05,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,498003.0,441514.0,1763325.0,49373100.0,En cosecha,17785.8
2024-07-12,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,532782.0,406735.0,1763325.0,49373100.0,En cosecha,19027.9
2024-07-19,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,569246.0,370271.0,1763325.0,49373100.0,En cosecha,20330.2
2024-07-26,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,611328.0,328189.0,1763325.0,49373100.0,En cosecha,21833.1
2024-08-02,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,646408.0,293109.0,1763325.0,49373100.0,En cosecha,23086.0
2024-08-09,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,681248.0,258269.0,1763325.0,49373100.0,Finalizando,24330.3
2024-08-16,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,712007.0,227510.0,1763325.0,49373100.0,Finalizando,25428.8
2024-08-23,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,745319.0,194198.0,1763325.0,49373100.0,Finalizando,26618.5
2024-08-30,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,774267.0,165250.0,1763325.0,49373100.0,Finalizando,27652.4
2024-09-06,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,794212.0,145305.0,1763325.0,49373100.0,Finalizando,28364.7
2024-09-13,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,817964.0,121553.0,1763325.0,49373100.0,Finalizando,29213.0
2024-09-20,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,836141.0,103376.0,1763325.0,49373100.0,Finalizando,29862.2
2024-09-27,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,854775.0,84742.0,1763325.0,49373100.0,Finalizando,30527.7
2024-10-04,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,863710.0,75807.0,1763325.0,49373100.0,Finalizando,30846.8
2024-10-11,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,872118.0,67399.0,1763325.0,49373100.0,Finalizando,31147.1
2024-10-18,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,880976.0,58541.0,1763325.0,49373100.0,Finalizando,31463.4
2024-10-25,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,891002.0,48515.0,1763325.0,49373100.0,Finalizando,31821.5
2024-11-01,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,894244.0,45273.0,1763325.0,49373100.0,Finalizando,31937.3
2024-11-08,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,897952.0,41565.0,1763325.0,49373100.0,Finalizando,32069.7
2024-11-15,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,901586.0,37931.0,1763325.0,49373100.0,Finalizando,32199.5
2024-11-22,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,904750.0,34767.0,1763325.0,49373100.0,Finalizando,32312.5
2024-11-29,2024,La Esperanza,LE-03,Lisbon,28,Roberto Pérez,965832.0,939517.0,907833.0,31684.0,1763325.0,49373100.0,Finalizando,32422.6
2024-03-01,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,6555.0,762981.0,1845686.0,49833522.0,En cosecha,242.8
2024-03-08,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,12828.0,756708.0,1845686.0,49833522.0,En cosecha,475.1
2024-03-15,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,20399.0,749137.0,1845686.0,49833522.0,En cosecha,755.5
2024-03-22,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,27604.0,741932.0,1845686.0,49833522.0,En cosecha,1022.4
2024-03-29,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,33571.0,735965.0,1845686.0,49833522.0,En cosecha,1243.4
2024-04-05,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,54139.0,715397.0,1845686.0,49833522.0,En cosecha,2005.1
2024-04-12,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,72609.0,696927.0,1845686.0,49833522.0,En cosecha,2689.2
2024-04-19,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,93320.0,676216.0,1845686.0,49833522.0,En cosecha,3456.3
2024-04-26,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,113511.0,656025.0,1845686.0,49833522.0,En cosecha,4204.1
2024-05-03,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,140042.0,629494.0,1845686.0,49833522.0,En cosecha,5186.7
2024-05-10,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,163328.0,606208.0,1845686.0,49833522.0,En cosecha,6049.2
2024-05-17,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,188598.0,580938.0,1845686.0,49833522.0,En cosecha,6985.1
2024-05-24,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,216068.0,553468.0,1845686.0,49833522.0,En cosecha,8002.5
2024-05-31,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,244278.0,525258.0,1845686.0,49833522.0,En cosecha,9047.3
2024-06-07,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,273327.0,496209.0,1845686.0,49833522.0,En cosecha,10123.2
2024-06-14,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,301274.0,468262.0,1845686.0,49833522.0,En cosecha,11158.3
2024-06-21,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,335687.0,433849.0,1845686.0,49833522.0,En cosecha,12432.9
2024-06-28,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,371490.0,398046.0,1845686.0,49833522.0,En cosecha,13758.9
2024-07-05,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,404242.0,365294.0,1845686.0,49833522.0,En cosecha,14971.9
2024-07-12,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,433576.0,335960.0,1845686.0,49833522.0,En cosecha,16058.4
2024-07-19,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,463881.0,305655.0,1845686.0,49833522.0,En cosecha,17180.8
2024-07-26,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,491735.0,277801.0,1845686.0,49833522.0,En cosecha,18212.4
2024-08-02,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,523128.0,246408.0,1845686.0,49833522.0,En cosecha,19375.1
2024-08-09,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,547907.0,221629.0,1845686.0,49833522.0,En cosecha,20292.9
2024-08-16,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,576495.0,193041.0,1845686.0,49833522.0,Finalizando,21351.7
2024-08-23,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,602573.0,166963.0,1845686.0,49833522.0,Finalizando,22317.5
2024-08-30,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,630975.0,138561.0,1845686.0,49833522.0,Finalizando,23369.4
2024-09-06,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,650701.0,118835.0,1845686.0,49833522.0,Finalizando,24100.0
2024-09-13,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,671425.0,98111.0,1845686.0,49833522.0,Finalizando,24867.6
2024-09-20,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,688656.0,80880.0,1845686.0,49833522.0,Finalizando,25505.8
2024-09-27,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,704790.0,64746.0,1845686.0,49833522.0,Finalizando,26103.3
2024-10-04,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,712458.0,57078.0,1845686.0,49833522.0,Finalizando,26387.3
2024-10-11,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,722075.0,47461.0,1845686.0,49833522.0,Finalizando,26743.5
2024-10-18,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,731625.0,37911.0,1845686.0,49833522.0,Finalizando,27097.2
2024-10-25,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,740469.0,29067.0,1845686.0,49833522.0,Finalizando,27424.8
2024-11-01,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,743537.0,25999.0,1845686.0,49833522.0,Finalizando,27538.4
2024-11-08,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,746663.0,22873.0,1845686.0,49833522.0,Finalizando,27654.2
2024-11-15,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,749355.0,20181.0,1845686.0,49833522.0,Finalizando,27753.9
2024-11-22,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,752701.0,16835.0,1845686.0,49833522.0,Finalizando,27877.8
2024-11-29,2024,La Esperanza,LE-04,Génova,27,Roberto Pérez,787863.0,769536.0,755609.0,13927.0,1845686.0,49833522.0,Finalizando,27985.5
2024-03-01,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,11165.0,1138786.0,1684285.0,50528550.0,En cosecha,372.2
2024-03-08,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,24300.0,1125651.0,1684285.0,50528550.0,En cosecha,810.0
2024-03-15,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,36081.0,1113870.0,1684285.0,50528550.0,En cosecha,1202.7
2024-03-22,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,48406.0,1101545.0,1684285.0,50528550.0,En cosecha,1613.5
2024-03-29,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,60351.0,1089600.0,1684285.0,50528550.0,En cosecha,2011.7
2024-04-05,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,92708.0,1057243.0,1684285.0,50528550.0,En cosecha,3090.3
2024-04-12,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,128715.0,1021236.0,1684285.0,50528550.0,En cosecha,4290.5
2024-04-19,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,160484.0,989467.0,1684285.0,50528550.0,En cosecha,5349.5
2024-04-26,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,194957.0,954994.0,1684285.0,50528550.0,En cosecha,6498.6
2024-05-03,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,240707.0,909244.0,1684285.0,50528550.0,En cosecha,8023.6
2024-05-10,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,289024.0,860927.0,1684285.0,50528550.0,En cosecha,9634.1
2024-05-17,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,341080.0,808871.0,1684285.0,50528550.0,En cosecha,11369.3
2024-05-24,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,390340.0,759611.0,1684285.0,50528550.0,En cosecha,13011.3
2024-05-31,2024,San Cayetano,SC-01,Eureka,30,Carlos Juárez,1188630.0,1149951.0,432516.0,717435.0,1684285.0,50528550.0,En cosecha,14417.2
